Validador do Convênio ICMS 115/2003, versão : 3.00d
Versão do layout: v_03
Data da Validação: 09/02/2019 12:13:06

Nome do arquivo Mestre: RN04601397003909211  1809N01M.001

Arquivo Mestre: 103.107 linhas, 44.026.689 bytes.
Arquivo Destinatário: 103.107 linhas, 29.797.923 bytes.
Arquivo Item: 125.879 linhas, 41.917.707 bytes.

registro; tipo de ocorrencia; arquivo; codigo do erro; valor lido; documento fiscal
71252;A;D;306;[00000];000128755
71264;A;D;306;[00000];000128767
71273;A;D;306;[00000];000128776
71277;A;D;306;[00000];000128780
71288;A;D;306;[00000];000128791
71300;A;D;306;[00000];000128803
71308;A;D;306;[00000];000128811
71311;A;D;306;[00000];000128814
71316;A;D;306;[00000];000128819
71318;A;D;306;[00000];000128821
71335;A;D;306;[00000];000128838
71349;A;D;306;[00000];000128852
71350;A;D;306;[00000];000128853
71380;A;D;306;[00000];000128883
71382;A;D;306;[00000];000128885
71388;A;D;306;[00000];000128891
71398;A;D;306;[00000];000128901
71403;A;D;306;[00000];000128906
71404;A;D;306;[00000];000128907
71407;A;D;306;[00000];000128910
71416;A;D;306;[00000];000128919
71417;A;D;306;[00000];000128920
71422;A;D;306;[00000];000128925
71427;A;D;306;[00000];000128930
71428;A;D;306;[00000];000128931
71439;A;D;306;[00000];000128942
71440;A;D;306;[00000];000128943
71442;A;D;306;[00000];000128945
71446;A;D;306;[00000];000128949
71449;A;D;306;[00000];000128952
71455;A;D;306;[00000];000128958
71462;A;D;306;[00000];000128965
71477;A;D;306;[00000];000128980
71483;A;D;306;[00000];000128986
71485;A;D;306;[00000];000128988
71495;A;D;306;[00000];000128998
71512;A;D;306;[00000];000129015
71520;A;D;306;[00000];000129023
71523;A;D;306;[00000];000129026
71525;A;D;306;[00000];000129028
71526;A;D;306;[00000];000129029
71536;A;D;306;[00000];000129039
71537;A;D;306;[00000];000129040
71543;A;D;306;[00000];000129046
71547;A;D;306;[00000];000129050
71551;A;D;306;[00000];000129054
71562;A;D;306;[00000];000129065
71563;A;D;306;[00000];000129066
71569;A;D;306;[00000];000129072
71570;A;D;306;[00000];000129073
71574;A;D;306;[00000];000129077
71575;A;D;306;[00000];000129078
71590;A;D;306;[00000];000129093
71608;A;D;306;[00000];000129111
71609;A;D;306;[00000];000129112
71621;A;D;306;[00000];000129124
71633;A;D;306;[00000];000129136
71637;A;D;306;[00000];000129140
71641;A;D;306;[00000];000129144
71652;A;D;306;[00000];000129155
71773;A;D;306;[00000];000129276
71824;A;D;306;[00000];000129327
71909;A;D;306;[00000];000129412
72143;A;D;306;[00000];000129646
72249;A;D;306;[00000];000129752
72381;A;D;306;[00000];000129884
72483;A;D;306;[00000];000129986
72517;A;D;306;[00000];000130020
72533;A;D;306;[00000];000130036
72570;A;D;306;[00000];000130073
72583;A;D;306;[00000];000130086
72735;A;D;306;[00000];000130238
72738;A;D;306;[00000];000130241
72742;A;D;306;[00000];000130245
72764;A;D;306;[00000];000130267
72776;A;D;306;[00000];000130279
72798;A;D;306;[00000];000130301
72834;A;D;306;[00000];000130337
72841;A;D;306;[00000];000130344
72871;A;D;306;[00000];000130374
72881;A;D;306;[00000];000130384
72985;A;D;306;[00000];000130488
72999;A;D;306;[00000];000130502
73003;A;D;306;[00000];000130506
73009;A;D;306;[00000];000130512
73014;A;D;306;[00000];000130517
73053;A;D;306;[00000];000130556
73056;A;D;306;[00000];000130559
73119;A;D;306;[00000];000130622
73141;A;D;306;[00000];000130644
73182;A;D;306;[00000];000130685
73190;A;D;306;[00000];000130693
73202;A;D;306;[00000];000130705
73227;A;D;306;[00000];000130730
73231;A;D;306;[00000];000130734
73239;A;D;306;[00000];000130742
73253;A;D;306;[00000];000130756
73254;A;D;306;[00000];000130757
73270;A;D;306;[00000];000130773
73322;A;D;306;[00000];000130825
73328;A;D;306;[00000];000130831
73331;A;D;306;[00000];000130834
73334;A;D;306;[00000];000130837
73339;A;D;306;[00000];000130842
73354;A;D;306;[00000];000130857
73370;A;D;306;[00000];000130873
73401;A;D;306;[00000];000130904
73407;A;D;306;[00000];000130910
73438;A;D;306;[00000];000130941
73453;A;D;306;[00000];000130956
73479;A;D;306;[00000];000130982
73499;A;D;306;[00000];000131002
73535;A;D;306;[00000];000131038
73537;A;D;306;[00000];000131040
73550;A;D;306;[00000];000131053
73571;A;D;306;[00000];000131074
73584;A;D;306;[00000];000131087
73591;A;D;306;[00000];000131094
73611;A;D;306;[00000];000131114
73631;A;D;306;[00000];000131134
73633;A;D;306;[00000];000131136
73644;A;D;306;[00000];000131147
73648;A;D;306;[00000];000131151
73682;A;D;306;[00000];000131185
73683;A;D;308;[00000000];000131186
73692;A;D;306;[00000];000131195
73692;A;D;308;[00000000];000131195
73696;A;D;306;[00000];000131199
73709;A;D;306;[00000];000131212
73724;A;D;306;[00000];000131227
73738;A;D;306;[00000];000131241
73761;A;D;306;[00000];000131264
73786;A;D;306;[00000];000131289
73809;A;D;306;[00000];000131312
73817;A;D;306;[00000];000131320
73833;A;D;306;[00000];000131336
73834;A;D;306;[00000];000131337
73872;A;D;306;[00000];000131375
73908;A;D;306;[00000];000131411
73914;A;D;306;[00000];000131417
73944;A;D;306;[00000];000131447
73947;A;D;306;[00000];000131450
73971;A;D;306;[00000];000131474
73996;A;D;306;[00000];000131499
73997;A;D;306;[00000];000131500
74012;A;D;306;[00000];000131515
74034;A;D;306;[00000];000131537
74037;A;D;306;[00000];000131540
74053;A;D;306;[00000];000131556
74061;A;D;306;[00000];000131564
74077;A;D;306;[00000];000131580
74095;A;D;306;[00000];000131598
74106;A;D;306;[00000];000131609
74156;A;D;306;[00000];000131659
74172;A;D;306;[00000];000131675
74187;A;D;306;[00000];000131690
74198;A;D;306;[00000];000131701
74221;A;D;306;[00000];000131724
74232;A;D;306;[00000];000131735
74242;A;D;306;[00000];000131745
74275;A;D;306;[00000];000131778
74278;A;D;306;[00000];000131781
74324;A;D;306;[00000];000131827
74462;A;D;306;[00000];000131965
74521;A;D;306;[00000];000132024
74523;A;D;306;[00000];000132026
74543;A;D;306;[00000];000132046
74590;A;D;306;[00000];000132093
74593;A;D;306;[00000];000132096
74648;A;D;306;[00000];000132151
74649;A;D;306;[00000];000132152
74656;A;D;306;[00000];000132159
74724;A;D;306;[00000];000132227
74725;A;D;306;[00000];000132228
74835;A;D;306;[00000];000132338
74836;A;D;306;[00000];000132339
74867;A;D;306;[00000];000132370
74889;A;D;306;[00000];000132392
74891;A;D;306;[00000];000132394
74900;A;D;306;[00000];000132403
74903;A;D;306;[00000];000132406
74923;A;D;306;[00000];000132426
74973;A;D;306;[00000];000132476
74994;A;D;306;[00000];000132497
75001;A;D;306;[00000];000132504
75050;A;D;306;[00000];000132553
75054;A;D;306;[00000];000132557
75061;A;D;306;[00000];000132564
75064;A;D;306;[00000];000132567
75071;A;D;306;[00000];000132574
75072;A;D;306;[00000];000132575
75073;A;D;306;[00000];000132576
75074;A;D;306;[00000];000132577
75089;A;D;306;[00000];000132592
75097;A;D;306;[00000];000132600
75099;A;D;306;[00000];000132602
75114;A;D;306;[00000];000132617
75121;A;D;306;[00000];000132624
75129;A;D;306;[00000];000132632
75130;A;D;306;[00000];000132633
75131;A;D;306;[00000];000132634
75132;A;D;306;[00000];000132635
75148;A;D;306;[00000];000132651
75149;A;D;306;[00000];000132652
75150;A;D;306;[00000];000132653
75165;A;D;306;[00000];000132668
75176;A;D;306;[00000];000132679
75181;A;D;306;[00000];000132684
75188;A;D;306;[00000];000132691
75189;A;D;306;[00000];000132692
75220;A;D;306;[00000];000132723
75252;A;D;306;[00000];000132755
75254;A;D;306;[00000];000132757
75260;A;D;306;[00000];000132763
75261;A;D;306;[00000];000132764
75267;A;D;306;[00000];000132770
75285;A;D;306;[00000];000132788
75288;A;D;306;[00000];000132791
75294;A;D;306;[00000];000132797
75330;A;D;306;[00000];000132833
75347;A;D;306;[00000];000132850
75356;A;D;306;[00000];000132859
75391;A;D;306;[00000];000132894
75460;A;D;306;[00000];000132963
75468;A;D;306;[00000];000132971
75518;A;D;306;[00000];000133021
75584;A;D;306;[00000];000133087
75626;A;D;306;[00000];000133129
75641;A;D;306;[00000];000133144
75651;A;D;306;[00000];000133154
75668;A;D;306;[00000];000133171
75727;A;D;306;[00000];000133230
75755;A;D;306;[00000];000133258
75760;A;D;306;[00000];000133263
75777;A;D;306;[00000];000133280
75796;A;D;306;[00000];000133299
75809;A;D;306;[00000];000133312
75839;A;D;306;[00000];000133342
75891;A;D;306;[00000];000133394
75929;A;D;306;[00000];000133432
76007;A;D;306;[00000];000133510
76070;A;D;306;[00000];000133573
76087;A;D;306;[00000];000133590
76121;A;D;306;[00000];000133624
76128;A;D;306;[00000];000133631
76220;A;D;306;[00000];000133723
76227;A;D;306;[00000];000133730
76259;A;D;306;[00000];000133762
76421;A;D;306;[00000];000133924
76462;A;D;306;[00000];000133965
76655;A;D;306;[00000];000134158
76711;A;D;306;[00000];000134214
76754;A;D;306;[00000];000134257
76779;A;D;306;[00000];000134282
76782;A;D;306;[00000];000134285
76801;A;D;306;[00000];000134304
76840;A;D;306;[00000];000134343
76960;A;D;306;[00000];000134463
77014;A;D;306;[00000];000134517
77059;A;D;306;[00000];000134562
77081;A;D;306;[00000];000134584
77097;A;D;306;[00000];000134600
77120;A;D;306;[00000];000134623
77295;A;D;306;[00000];000134798
77311;A;D;306;[00000];000134814
77478;A;D;306;[00000];000134981
77553;A;D;306;[00000];000135056
77573;A;D;306;[00000];000135076
77579;A;D;306;[00000];000135082
77629;A;D;306;[00000];000135132
77662;A;D;306;[00000];000135165
77697;A;D;306;[00000];000135200
77759;A;D;306;[00000];000135262
77797;A;D;306;[00000];000135300
77848;A;D;306;[00000];000135351
77860;A;D;306;[00000];000135363
78028;A;D;306;[00000];000135531
78050;A;D;306;[00000];000135553
78158;A;D;306;[00000];000135661
78165;A;D;306;[00000];000135668
78174;A;D;306;[00000];000135677
78210;A;D;306;[00000];000135713
78240;A;D;306;[00000];000135743
78246;A;D;306;[00000];000135749
78287;A;D;306;[00000];000135790
78335;A;D;306;[00000];000135838
78354;A;D;306;[00000];000135857
78370;A;D;306;[00000];000135873
78424;A;D;306;[00000];000135927
78573;A;D;306;[00000];000136076
78586;A;D;306;[00000];000136089
78726;A;D;306;[00000];000136229
78737;A;D;306;[00000];000136240
78781;A;D;306;[00000];000136284
78793;A;D;306;[00000];000136296
78799;A;D;306;[00000];000136302
78881;A;D;306;[00000];000136384
78967;A;D;306;[00000];000136470
79066;A;D;306;[00000];000136569
79174;A;D;306;[00000];000136677
79290;A;D;306;[00000];000136793
79333;A;D;306;[00000];000136836
79400;A;D;306;[00000];000136903
79402;A;D;306;[00000];000136905
79403;A;D;306;[00000];000136906
79517;A;D;306;[00000];000137020
79520;A;D;306;[00000];000137023
79558;A;D;306;[00000];000137061
79699;A;D;306;[00000];000137202
79898;A;D;306;[00000];000137401
79907;A;D;306;[00000];000137410
79927;A;D;306;[00000];000137430
79936;A;D;306;[00000];000137439
79951;A;D;306;[00000];000137454
80054;A;D;306;[00000];000137557
80145;A;D;306;[00000];000137648
80175;A;D;306;[00000];000137678
80178;A;D;306;[00000];000137681
80181;A;D;306;[00000];000137684
80224;A;D;306;[00000];000137727
80316;A;D;306;[00000];000137819
80373;A;D;306;[00000];000137876
80482;A;D;306;[00000];000137985
80493;A;D;306;[00000];000137996
80520;A;D;306;[00000];000138023
80535;A;D;306;[00000];000138038
80592;A;D;306;[00000];000138095
80626;A;D;306;[00000];000138129
80701;A;D;306;[00000];000138204
80714;A;D;306;[00000];000138217
80756;A;D;306;[00000];000138259
80772;A;D;306;[00000];000138275
80774;A;D;306;[00000];000138277
80935;A;D;306;[00000];000138438
80937;A;D;306;[00000];000138440
80954;A;D;306;[00000];000138457
81024;A;D;306;[00000];000138527
81115;A;D;306;[00000];000138618
81170;A;D;306;[00000];000138673
81208;A;D;306;[00000];000138711
81231;A;D;306;[00000];000138734
81339;A;D;306;[00000];000138842
81375;A;D;306;[00000];000138878
81407;A;D;306;[00000];000138910
81493;A;D;306;[00000];000138996
81508;A;D;306;[00000];000139011
81622;A;D;306;[00000];000139125
81627;A;D;306;[00000];000139130
81630;A;D;306;[00000];000139133
81696;A;D;306;[00000];000139199
81716;A;D;306;[00000];000139219
81751;A;D;306;[00000];000139254
81763;A;D;306;[00000];000139266
81791;A;D;306;[00000];000139294
81792;A;D;306;[00000];000139295
81906;A;D;306;[00000];000139409
81940;A;D;306;[00000];000139443
82021;A;D;306;[00000];000139524
82174;A;D;306;[00000];000139677
82192;A;D;306;[00000];000139695
82257;A;D;306;[00000];000139760
82315;A;D;306;[00000];000139818
82328;A;D;306;[00000];000139831
82494;A;D;306;[00000];000139997
82524;A;D;306;[00000];000140027
82553;A;D;306;[00000];000140056
82774;A;D;306;[00000];000140277
82782;A;D;306;[00000];000140285
82812;A;D;306;[00000];000140315
82821;A;D;306;[00000];000140324
82860;A;D;306;[00000];000140363
82923;A;D;306;[00000];000140426
82983;A;D;306;[00000];000140486
83005;A;D;306;[00000];000140508
83007;A;D;306;[00000];000140510
83058;A;D;306;[00000];000140561
83073;A;D;306;[00000];000140576
83180;A;D;306;[00000];000140683
83193;A;D;306;[00000];000140696
83230;A;D;306;[00000];000140733
83247;A;D;306;[00000];000140750
83261;A;D;306;[00000];000140764
83295;A;D;306;[00000];000140798
83347;A;D;306;[00000];000140850
83351;A;D;306;[00000];000140854
83393;A;D;306;[00000];000140896
83398;A;D;306;[00000];000140901
83419;A;D;306;[00000];000140922
83466;A;D;306;[00000];000140969
83469;A;D;306;[00000];000140972
83587;A;D;306;[00000];000141090
83676;A;D;306;[00000];000141179
83688;A;D;306;[00000];000141191
83786;A;D;306;[00000];000141289
83822;A;D;306;[00000];000141325
83831;A;D;306;[00000];000141334
83853;A;D;306;[00000];000141356
84002;A;D;306;[00000];000141505
84023;A;D;306;[00000];000141526
84033;A;D;306;[00000];000141536
84054;A;D;306;[00000];000141557
84061;A;D;306;[00000];000141564
84073;A;D;306;[00000];000141576
84154;A;D;306;[00000];000141657
84169;A;D;306;[00000];000141672
84192;A;D;306;[00000];000141695
84197;A;D;306;[00000];000141700
84202;A;D;306;[00000];000141705
84230;A;D;306;[00000];000141733
84238;A;D;306;[00000];000141741
84246;A;D;306;[00000];000141749
84322;A;D;306;[00000];000141825
84366;A;D;306;[00000];000141869
84423;A;D;306;[00000];000141926
84551;A;D;306;[00000];000142054
84612;A;D;306;[00000];000142115
84671;A;D;306;[00000];000142174
84717;A;D;306;[00000];000142220
84763;A;D;306;[00000];000142266
84778;A;D;306;[00000];000142281
84802;A;D;306;[00000];000142305
84814;A;D;306;[00000];000142317
84830;A;D;306;[00000];000142333
84842;A;D;306;[00000];000142345
84844;A;D;306;[00000];000142347
84871;A;D;306;[00000];000142374
84940;A;D;306;[00000];000142443
84942;A;D;306;[00000];000142445
84953;A;D;306;[00000];000142456
84979;A;D;306;[00000];000142482
84982;A;D;306;[00000];000142485
85043;A;D;306;[00000];000142546
85153;A;D;306;[00000];000142656
85156;A;D;306;[00000];000142659
85163;A;D;306;[00000];000142666
85190;A;D;306;[00000];000142693
85223;A;D;306;[00000];000142726
85372;A;D;306;[00000];000142875
85374;A;D;306;[00000];000142877
85415;A;D;306;[00000];000142918
85427;A;D;306;[00000];000142930
85449;A;D;306;[00000];000142952
85469;A;D;306;[00000];000142972
85480;A;D;306;[00000];000142983
85481;A;D;306;[00000];000142984
85497;A;D;306;[00000];000143000
85516;A;D;306;[00000];000143019
85532;A;D;306;[00000];000143035
85567;A;D;306;[00000];000143070
85594;A;D;306;[00000];000143097
85604;A;D;306;[00000];000143107
85608;A;D;306;[00000];000143111
85614;A;D;306;[00000];000143117
85618;A;D;306;[00000];000143121
85666;A;D;306;[00000];000143169
85739;A;D;306;[00000];000143242
85747;A;D;306;[00000];000143250
85751;A;D;306;[00000];000143254
85752;A;D;306;[00000];000143255
85848;A;D;306;[00000];000143351
85885;A;D;306;[00000];000143388
85929;A;D;306;[00000];000143432
85972;A;D;306;[00000];000143475
86005;A;D;306;[00000];000143508
86030;A;D;306;[00000];000143533
86039;A;D;306;[00000];000143542
86072;A;D;306;[00000];000143575
86161;A;D;306;[00000];000143664
86179;A;D;306;[00000];000143682
86212;A;D;306;[00000];000143715
86221;A;D;306;[00000];000143724
86234;A;D;306;[00000];000143737
86280;A;D;306;[00000];000143783
86298;A;D;306;[00000];000143801
86305;A;D;306;[00000];000143808
86383;A;D;306;[00000];000143886
86435;A;D;306;[00000];000143938
86451;A;D;306;[00000];000143954
86505;A;D;306;[00000];000144008
86511;A;D;306;[00000];000144014
86523;A;D;306;[00000];000144026
86679;A;D;306;[00000];000144182
86702;A;D;306;[00000];000144205
86782;A;D;306;[00000];000144285
86918;A;D;306;[00000];000144421
86940;A;D;306;[00000];000144443
86960;A;D;306;[00000];000144463
86984;A;D;306;[00000];000144487
86987;A;D;306;[00000];000144490
87014;A;D;306;[00000];000144517
87040;A;D;306;[00000];000144543
87049;A;D;306;[00000];000144552
87070;A;D;306;[00000];000144573
87071;A;D;306;[00000];000144574
87106;A;D;306;[00000];000144609
87120;A;D;306;[00000];000144623
87124;A;D;306;[00000];000144627
87182;A;D;306;[00000];000144685
87199;A;D;306;[00000];000144702
87218;A;D;306;[00000];000144721
87253;A;D;306;[00000];000144756
87255;A;D;306;[00000];000144758
87271;A;D;306;[00000];000144774
87327;A;D;306;[00000];000144830
87389;A;D;306;[00000];000144892
87390;A;D;306;[00000];000144893
87456;A;D;306;[00000];000144959
87482;A;D;306;[00000];000144985
87713;A;D;306;[00000];000145216
87720;A;D;306;[00000];000145223
87727;A;D;306;[00000];000145230
87822;A;D;306;[00000];000145325
87831;A;D;306;[00000];000145334
87835;A;D;306;[00000];000145338
87842;A;D;306;[00000];000145345
87869;A;D;306;[00000];000145372
87918;A;D;306;[00000];000145421
87945;A;D;306;[00000];000145448
87948;A;D;306;[00000];000145451
87959;A;D;306;[00000];000145462
87972;A;D;306;[00000];000145475
87976;A;D;306;[00000];000145479
88027;A;D;306;[00000];000145530
88033;A;D;306;[00000];000145536
88041;A;D;306;[00000];000145544
88083;A;D;306;[00000];000145586
88120;A;D;306;[00000];000145623
88123;A;D;306;[00000];000145626
88133;A;D;306;[00000];000145636
88165;A;D;306;[00000];000145668
88177;A;D;306;[00000];000145680
88179;A;D;306;[00000];000145682
88182;A;D;306;[00000];000145685
88210;A;D;306;[00000];000145713
88234;A;D;306;[00000];000145737
88305;A;D;306;[00000];000145808
88328;A;D;306;[00000];000145831
88354;A;D;306;[00000];000145857
88384;A;D;306;[00000];000145887
88449;A;D;306;[00000];000145952
88616;A;D;306;[00000];000146119
88624;A;D;306;[00000];000146127
88625;A;D;306;[00000];000146128
88645;A;D;306;[00000];000146148
88716;A;D;306;[00000];000146219
88735;A;D;306;[00000];000146238
88749;A;D;306;[00000];000146252
88759;A;D;306;[00000];000146262
88760;A;D;306;[00000];000146263
88788;A;D;306;[00000];000146291
88799;A;D;306;[00000];000146302
88811;A;D;306;[00000];000146314
88846;A;D;306;[00000];000146349
88849;A;D;306;[00000];000146352
88890;A;D;306;[00000];000146393
88893;A;D;306;[00000];000146396
88927;A;D;306;[00000];000146430
88936;A;D;306;[00000];000146439
88937;A;D;306;[00000];000146440
88944;A;D;306;[00000];000146447
88954;A;D;306;[00000];000146457
89010;A;D;306;[00000];000146513
89012;A;D;306;[00000];000146515
89015;A;D;306;[00000];000146518
89031;A;D;306;[00000];000146534
89045;A;D;306;[00000];000146548
89079;A;D;306;[00000];000146582
89166;A;D;306;[00000];000146669
89181;A;D;306;[00000];000146684
89237;A;D;306;[00000];000146740
89259;A;D;306;[00000];000146762
89271;A;D;306;[00000];000146774
89365;A;D;306;[00000];000146868
89366;A;D;306;[00000];000146869
89472;A;D;306;[00000];000146975
89494;A;D;306;[00000];000146997
89508;A;D;306;[00000];000147011
89542;A;D;306;[00000];000147045
89583;A;D;306;[00000];000147086
89585;A;D;306;[00000];000147088
89649;A;D;306;[00000];000147152
89650;A;D;306;[00000];000147153
89689;A;D;306;[00000];000147192
89701;A;D;306;[00000];000147204
89723;A;D;306;[00000];000147226
89734;A;D;306;[00000];000147237
89856;A;D;306;[00000];000147359
89875;A;D;306;[00000];000147378
90007;A;D;306;[00000];000147510
90041;A;D;306;[00000];000147544
90133;A;D;306;[00000];000147636
90180;A;D;306;[00000];000147683
90205;A;D;306;[00000];000147708
90308;A;D;306;[00000];000147811
90321;A;D;306;[00000];000147824
90345;A;D;306;[00000];000147848
90464;A;D;306;[00000];000147967
90483;A;D;306;[00000];000147986
90490;A;D;306;[00000];000147993
90492;A;D;306;[00000];000147995
90496;A;D;306;[00000];000147999
90516;A;D;306;[00000];000148019
90577;A;D;306;[00000];000148080
90596;A;D;306;[00000];000148099
90635;A;D;306;[00000];000148138
90647;A;D;306;[00000];000148150
90771;A;D;306;[00000];000148274
90780;A;D;306;[00000];000148283
90788;A;D;306;[00000];000148291
90818;A;D;306;[00000];000148321
90819;A;D;306;[00000];000148322
90874;A;D;306;[00000];000148377
90875;A;D;306;[00000];000148378
90967;A;D;306;[00000];000148470
91039;A;D;306;[00000];000148542
91056;A;D;306;[00000];000148559
91105;A;D;306;[00000];000148608
91108;A;D;306;[00000];000148611
91112;A;D;306;[00000];000148615
91255;A;D;306;[00000];000148758
91307;A;D;306;[00000];000148810
91353;A;D;306;[00000];000148856
91386;A;D;306;[00000];000148889
91390;A;D;306;[00000];000148893
91420;A;D;306;[00000];000148923
91436;A;D;306;[00000];000148939
91513;A;D;306;[00000];000149016
91534;A;D;306;[00000];000149037
91559;A;D;306;[00000];000149062
91598;A;D;306;[00000];000149101
91609;A;D;306;[00000];000149112
91645;A;D;306;[00000];000149148
91650;A;D;306;[00000];000149153
91656;A;D;306;[00000];000149159
91682;A;D;306;[00000];000149185
91686;A;D;306;[00000];000149189
91723;A;D;306;[00000];000149226
91729;A;D;306;[00000];000149232
91773;A;D;306;[00000];000149276
91824;A;D;306;[00000];000149327
91832;A;D;306;[00000];000149335
91875;A;D;306;[00000];000149378
91919;A;D;306;[00000];000149422
91959;A;D;306;[00000];000149462
91976;A;D;306;[00000];000149479
92039;A;D;306;[00000];000149542
92049;A;D;306;[00000];000149552
92058;A;D;306;[00000];000149561
92063;A;D;306;[00000];000149566
92069;A;D;306;[00000];000149572
92074;A;D;306;[00000];000149577
92107;A;D;306;[00000];000149610
92133;A;D;306;[00000];000149636
92212;A;D;306;[00000];000149715
92305;A;D;306;[00000];000149808
92313;A;D;306;[00000];000149816
92327;A;D;306;[00000];000149830
92349;A;D;306;[00000];000149852
92391;A;D;306;[00000];000149894
92425;A;D;306;[00000];000149928
92451;A;D;306;[00000];000149954
92495;A;D;306;[00000];000149998
92515;A;D;306;[00000];000150018
92521;A;D;306;[00000];000150024
92530;A;D;306;[00000];000150033
92531;A;D;306;[00000];000150034
92549;A;D;306;[00000];000150052
92550;A;D;306;[00000];000150053
92572;A;D;306;[00000];000150075
92611;A;D;306;[00000];000150114
92616;A;D;306;[00000];000150119
92630;A;D;306;[00000];000150133
92693;A;D;306;[00000];000150196
92697;A;D;306;[00000];000150200
92715;A;D;306;[00000];000150218
92731;A;D;306;[00000];000150234
92748;A;D;306;[00000];000150251
92762;A;D;306;[00000];000150265
92781;A;D;306;[00000];000150284
92789;A;D;306;[00000];000150292
92793;A;D;306;[00000];000150296
92796;A;D;306;[00000];000150299
92813;A;D;306;[00000];000150316
92815;A;D;306;[00000];000150318
92825;A;D;306;[00000];000150328
92905;A;D;306;[00000];000150408
92908;A;D;306;[00000];000150411
92917;A;D;306;[00000];000150420
92954;A;D;306;[00000];000150457
92976;A;D;306;[00000];000150479
92981;A;D;306;[00000];000150484
92985;A;D;306;[00000];000150488
92999;A;D;306;[00000];000150502
93031;A;D;306;[00000];000150534
93050;A;D;306;[00000];000150553
93069;A;D;306;[00000];000150572
93084;A;D;306;[00000];000150587
93100;A;D;306;[00000];000150603
93112;A;D;306;[00000];000150615
93115;A;D;306;[00000];000150618
93142;A;D;306;[00000];000150645
93204;A;D;306;[00000];000150707
93206;A;D;306;[00000];000150709
93207;A;D;306;[00000];000150710
93211;A;D;306;[00000];000150714
93223;A;D;306;[00000];000150726
93288;A;D;306;[00000];000150791
93297;A;D;306;[00000];000150800
93307;A;D;306;[00000];000150810
93309;A;D;306;[00000];000150812
93326;A;D;306;[00000];000150829
93366;A;D;306;[00000];000150869
93397;A;D;306;[00000];000150900
93416;A;D;306;[00000];000150919
93461;A;D;306;[00000];000150964
93489;A;D;306;[00000];000150992
93495;A;D;306;[00000];000150998
93497;A;D;306;[00000];000151000
93509;A;D;306;[00000];000151012
93526;A;D;306;[00000];000151029
93530;A;D;306;[00000];000151033
93547;A;D;306;[00000];000151050
93572;A;D;306;[00000];000151075
93591;A;D;306;[00000];000151094
93597;A;D;306;[00000];000151100
93610;A;D;306;[00000];000151113
93640;A;D;306;[00000];000151143
93644;A;D;306;[00000];000151147
93649;A;D;306;[00000];000151152
93672;A;D;309;[               ];000151175
93685;A;D;306;[00000];000151188
93697;A;D;306;[00000];000151200
93707;A;D;306;[00000];000151210
93747;A;D;306;[00000];000151250
93767;A;D;306;[00000];000151270
93807;A;D;306;[00000];000151310
93809;A;D;306;[00000];000151312
93816;A;D;306;[00000];000151319
93851;A;D;306;[00000];000151354
93876;A;D;306;[00000];000151379
93880;A;D;306;[00000];000151383
94001;E;M;114;[20180931];000151504
94012;A;D;306;[00000];000151515
94044;A;D;306;[00000];000151547
94074;A;D;306;[00000];000151577
94088;A;D;306;[00000];000151591
94114;A;D;306;[00000];000151617
94145;A;D;306;[00000];000151648
94148;A;D;306;[00000];000151651
94160;A;D;306;[00000];000151663
94169;A;D;306;[00000];000151672
94182;A;D;306;[00000];000151685
94225;A;D;306;[00000];000151728
94226;A;D;306;[00000];000151729
94264;A;D;306;[00000];000151767
94267;A;D;306;[00000];000151770
94331;A;D;306;[00000];000151834
94373;A;D;306;[00000];000151876
94599;A;D;306;[00000];000152102
94643;A;D;306;[00000];000152146
94757;A;D;306;[00000];000152260
94825;A;D;306;[00000];000152328
94858;A;D;306;[00000];000152361
94905;A;D;306;[00000];000152408
94917;A;D;306;[00000];000152420
94918;A;D;306;[00000];000152421
94944;A;D;306;[00000];000152447
94946;A;D;306;[00000];000152449
94977;A;D;306;[00000];000152480
94995;A;D;306;[00000];000152498
95058;A;D;306;[00000];000152561
95070;A;D;306;[00000];000152573
95109;A;D;306;[00000];000152612
95110;A;D;306;[00000];000152613
95119;A;D;306;[00000];000152622
95131;A;D;306;[00000];000152634
95204;A;D;306;[00000];000152707
95224;A;D;306;[00000];000152727
95258;A;D;306;[00000];000152761
95279;A;D;306;[00000];000152782
95287;A;D;306;[00000];000152790
95310;A;D;306;[00000];000152813
95353;A;D;306;[00000];000152856
95423;A;D;306;[00000];000152926
95440;A;D;306;[00000];000152943
95441;A;D;306;[00000];000152944
95451;A;D;306;[00000];000152954
95520;A;D;306;[00000];000153023
95583;A;D;306;[00000];000153086
95701;A;D;306;[00000];000153204
95754;A;D;306;[00000];000153257
96131;A;D;306;[00000];000153634
96144;A;D;306;[00000];000153647
96259;A;D;306;[00000];000153762
96285;A;D;306;[00000];000153788
96289;A;D;306;[00000];000153792
96305;A;D;306;[00000];000153808
96315;A;D;306;[00000];000153818
96319;A;D;306;[00000];000153822
96327;A;D;306;[00000];000153830
96342;A;D;306;[00000];000153845
96397;A;D;306;[00000];000153900
96484;A;D;306;[00000];000153987
96514;A;D;306;[00000];000154017
96541;A;D;306;[00000];000154044
96563;A;D;306;[00000];000154066
96591;A;D;306;[00000];000154094
96691;A;D;306;[00000];000154194
96704;A;D;306;[00000];000154207
96716;A;D;306;[00000];000154219
